Railroad Code,Incident Number,Grade Crossing ID,Date,Time,State Name,Highway User,Temperature,Visibility,Weather Condition,Number of Locomotive Units,Number of Cars
WSS,12570,849877X,1995-12-13,11:57 AM,NORTH CAROLINA,Auto,52,Day,Clear,1,46
WTLR,CA19,017591G,1995-12-01,11:25 AM,TEXAS,Other,65,Day,Clear,1,9
SP,H3145,758197A,1995-12-01,07:15 PM,TEXAS,Pedestrian,50,Dark,Cloudy,2,93
SP,H3175,NOTASGN,1995-12-02,03:15 AM,TEXAS,Auto,60,Dark,Clear,3,15
SP,H3235,743267T,1995-12-08,06:50 PM,TEXAS,Truck,55,Dark,Rain,2,27
SP,H3265,755907A,1995-12-11,12:10 PM,TEXAS,Truck,67,Day,Clear,2,60
SP,H3365,743689L,1995-12-29,11:30 PM,TEXAS,Truck,59,Dark,Clear,6,107
SP,I1715,746943W,1995-12-06,12:10 PM,CALIFORNIA,Truck-trailer,78,Day,Clear,2,0
SP,I1785,661954V,1995-12-18,02:20 PM,CALIFORNIA,Auto,70,Day,Clear,1,25
SP,J1835,767913M,1995-12-15,05:45 PM,LOUISIANA,Auto,79,Dark,Clear,4,42
SP,J1865,762530T,1995-12-21,10:20 PM,TEXAS,Truck,40,Dark,Cloudy,2,26
SP,L1065,742909B,1995-12-13,09:16 AM,TEXAS,Auto,65,Day,Clear,4,37
SSW,W1815,789041L,1995-12-02,10:40 PM,ARKANSAS,Truck,50,Dark,Clear,1,17
TM,95024,793547G,1995-12-12,11:05 AM,TEXAS,Truck-trailer,68,Day,Clear,1,13
TSBY,TSB38295,000512S,1995-12-06,03:45 PM,MICHIGAN,Auto,25,Day,Clear,2,35
TSBY,TSB38395,548212V,1995-12-11,07:15 PM,MICHIGAN,Auto,20,Dark,Cloudy,2,6
UP,1295CB002,815693C,1995-12-02,09:00 AM,NEBRASKA,Auto,40,Day,Clear,1,1
UP,1295CB013,813746S,1995-12-05,06:00 PM,KANSAS,Auto,25,Dark,Clear,2,112
UP,1295CB015,817501P,1995-12-13,03:00 PM,NEBRASKA,Truck-trailer,35,Day,Cloudy,0,16
UP,1295CB029,442653W,1995-12-30,01:15 AM,MISSOURI,Auto,15,Dark,Clear,2,9
UP,1295CB031,818131S,1995-12-27,10:15 AM,NEBRASKA,Truck-trailer,22,Day,Cloudy,2,48
UP,1295CE010,817803S,1995-12-22,02:23 PM,NEBRASKA,Truck-trailer,45,Day,Clear,3,39
UP,1295FW005,794967P,1995-12-08,01:50 AM,TEXAS,Truck,45,Dark,Rain,2,0
UP,1295FW011,415295T,1995-12-18,03:45 PM,TEXAS,Truck-trailer,42,Day,Cloudy,4,96
UP,1295HO001,427905H,1995-12-02,01:10 PM,LOUISIANA,Truck-trailer,75,Day,Cloudy,7,99
UP,1295HO002,438009A,1995-12-04,06:00 PM,ARKANSAS,Truck,56,Dark,Cloudy,2,0
UP,1295HO005,426564N,1995-12-11,09:10 AM,TEXAS,Truck-trailer,41,Day,Cloudy,2,53
UP,1295HO006,438012H,1995-12-12,03:25 PM,ARKANSAS,Auto,65,Day,Cloudy,2,32
UP,1295HO007,432772D,1995-12-11,07:50 PM,LOUISIANA,Auto,36,Dark,Clear,1,12
UP,1295HO009,794569K,1995-12-14,07:38 AM,TEXAS,Auto,70,Day,Cloudy,2,31
UP,1295HO010,794347B,1995-12-17,04:00 AM,LOUISIANA,Auto,60,Dark,Rain,2,56
UP,1295HO011,426282X,1995-12-17,05:40 PM,ARKANSAS,Auto,49,Dark,Rain,2,0
UP,1295HO012,443694E,1995-12-15,11:15 PM,LOUISIANA,Auto,65,Dark,Rain,2,6
UP,1295HO013,425330G,1995-12-21,06:05 PM,ARKANSAS,Auto,35,Dark,Cloudy,2,89
UP,1295LA010,902486W,1995-12-30,09:00 AM,CALIFORNIA,Auto,60,Day,Clear,4,77
UP,1295LA014,865226B,1995-12-11,09:00 AM,CALIFORNIA,Truck,57,Day,Rain,4,30
UP,1295MX001,432686G,1995-12-02,01:27 AM,TEXAS,Auto,84,Dark,Clear,4,101
UP,1295MX002,432691D,1995-12-04,08:30 PM,TEXAS,Truck,78,Dark,Clear,2,33
UP,1295MX003,446802J,1995-12-04,01:30 AM,TEXAS,Auto,55,Dark,Clear,3,69
UP,1295MX004,432690W,1995-12-26,09:45 PM,TEXAS,Truck,50,Dark,Clear,2,10
UP,1295PC002,808386L,1995-12-04,02:05 AM,OREGON,Auto,40,Dark,Cloudy,3,96
UP,1295PC004,819294E,1995-12-04,09:46 AM,IDAHO,Truck-trailer,50,Day,Cloudy,2,66
UP,1295PR018,167450K,1995-12-29,06:00 AM,ILLINOIS,Auto,18,Dark,Clear,2,0
UP,1295SA016,416162E,1995-12-28,04:35 AM,TEXAS,Truck,45,Dark,Clear,4,115
UP,1295SA017,436004J,1995-12-29,01:01 AM,TEXAS,Auto,35,Dark,Clear,3,78
UP,1295SA018,435782U,1995-12-09,06:25 PM,TEXAS,Auto,40,Day,Clear,2,74
UP,1295SL006,437670C,1995-12-12,07:00 PM,ARKANSAS,Truck,48,Dark,Clear,2,52
UP,1295SL007,437964M,1995-12-15,12:32 AM,ARKANSAS,Truck,55,Dark,Fog,2,102
UP,1295SL008,542236N,1995-12-12,02:05 PM,ILLINOIS,Truck,35,Day,Cloudy,3,26
UP,1295SL009,437964M,1995-12-15,06:10 PM,ARKANSAS,Truck,50,Dark,Rain,2,66
UP,1295SL011,430961T,1995-12-21,01:10 AM,ILLINOIS,Auto,27,Dark,Cloudy,4,61
UP,1295SL013,437968P,1995-12-23,03:25 PM,ARKANSAS,Auto,38,Day,Cloudy,5,33
UP,1295SL016,371199P,1995-12-26,03:30 PM,MISSOURI,Auto,35,Day,Clear,2,5
UP,1295SL019,167030F,1995-12-27,02:35 PM,ILLINOIS,Truck,30,Day,Clear,1,13
UP,1295SL020,438612K,1995-12-29,05:02 PM,MISSOURI,Auto,30,Dusk,Cloudy,3,48
UP,1295ST004,447133E,1995-12-18,05:55 AM,LOUISIANA,Auto,60,Dawn,Rain,2,1
UP,1295VB001,596934G,1995-12-05,09:30 AM,OKLAHOMA,Auto,55,Day,Clear,1,12
UP,1295VB005,434137U,1995-12-03,02:30 PM,OKLAHOMA,Truck,50,Day,Clear,2,114
UP,1295VB006,595485R,1995-12-08,03:05 PM,OKLAHOMA,Truck,40,Day,Clear,1,1
UP,1295VB007,421962B,1995-12-11,05:24 PM,COLORADO,Auto,50,Dark,Cloudy,2,77
UP,1295VB008,429094T,1995-12-09,02:25 PM,KANSAS,Auto,25,Day,Clear,3,108
UP,1295VB011,795315Y,1995-12-17,02:00 AM,TEXAS,Auto,48,Dark,Rain,2,80
UP,1295VB015,814180A,1995-12-19,06:00 PM,KANSAS,Auto,30,Dark,Clear,2,5
UP,1295VB016,439421D,1995-12-03,12:50 AM,KANSAS,Auto,30,Dark,Clear,3,115
UP,1295VB017,439385K,1995-12-05,01:45 PM,KANSAS,Truck,45,Day,Clear,3,111
UP,1295VB019,595395S,1995-12-27,11:15 PM,OKLAHOMA,Auto,30,Dark,Clear,3,72
UP,1295VB022,434302C,1995-12-30,05:15 AM,ARKANSAS,Truck,34,Dark,Sleet,2,98
UP,1295WT017,811392T,1995-12-28,11:15 AM,IDAHO,Auto,30,Day,Cloudy,2,10
VCY,4,853870G,1995-12-28,01:00 PM,CALIFORNIA,Auto,75,Day,Clear,1,4
WC,G2784,281423Y,1995-12-05,06:15 PM,WISCONSIN,Auto,10,Dark,Clear,1,0
WC,G2785,694097P,1995-12-07,02:30 PM,MICHIGAN,Auto,18,Day,Clear,1,1
WC,G2786,692836D,1995-12-09,11:50 AM,WISCONSIN,Auto,9,Day,Clear,2,55
WC,G2787,186097N,1995-12-09,02:02 PM,WISCONSIN,Auto,0,Day,Clear,3,50
WC,G2788,693957E,1995-12-13,09:00 AM,MICHIGAN,Truck,10,Day,Clear,1,0
WC,G2789,180093R,1995-12-13,03:25 PM,WISCONSIN,Auto,30,Day,Snow,2,76
WC,G2790,386805M,1995-12-15,02:33 PM,WISCONSIN,Truck,30,Day,Clear,1,9
WC,G2791,181177P,1995-12-18,03:05 PM,WISCONSIN,Auto,30,Day,Cloudy,2,23
WC,G2792,699436J,1995-12-20,11:20 AM,WISCONSIN,Auto,20,Day,Clear,1,9
WC,G2793,386626W,1995-12-21,04:55 PM,WISCONSIN,Auto,30,Dark,Clear,1,0
WC,G2794,692470S,1995-12-22,02:15 AM,WISCONSIN,Auto,15,Dark,Cloudy,1,11
WC,G2795,699556A,1995-12-28,06:50 AM,WISCONSIN,Truck,8,Day,Clear,3,25
WC,G2796,699488B,1995-12-28,02:10 PM,WISCONSIN,Auto,20,Day,Clear,1,3
WC,G2797,689741S,1995-12-29,03:40 PM,ILLINOIS,Truck,20,Day,Clear,2,105
WCRC,95121701,099191N,1995-12-17,03:30 PM,WASHINGTON,Truck,30,Dark,Cloudy,5,0
WE,CA95019,472661V,1995-12-01,09:58 PM,OHIO,Auto,45,Dark,Clear,3,39
WE,CA95020,473120W,1995-12-07,01:10 PM,OHIO,Truck,31,Day,Clear,1,44
WE,CA95021,472764V,1995-12-19,01:00 PM,PENNSYLVANIA,Other,38,Day,Clear,3,0
WPRR,95W115V,759683T,1995-12-01,09:50 PM,OREGON,Auto,50,Dark,Rain,1,3
WPRR,95W116GC,754043B,1995-12-08,11:15 AM,OREGON,Auto,30,Day,Cloudy,4,31
WSOR,1210951,386975G,1995-12-10,09:40 AM,WISCONSIN,Truck,15,Day,Clear,1,4
WSOR,1212951,391633F,1995-12-12,09:51 PM,WISCONSIN,Auto,0,Dark,Snow,2,14
NEGS,195,053261W,1995-12-20,08:49 PM,NEW HAMPSHIRE,Auto,20,Dark,Snow,1,9
NICD,N9500041,870379P,1995-12-25,08:48 AM,INDIANA,Auto,26,Day,Cloudy,2,0
NIRC,14251,608828L,1995-12-30,11:08 AM,ILLINOIS,Truck-trailer,20,Day,Clear,1,4
NS,86921,726063M,1995-12-01,08:10 PM,ALABAMA,Auto,45,Dark,Clear,1,39
NS,86925,719410P,1995-12-02,01:08 PM,GEORGIA,Auto,0,Day,Clear,4,86
NS,86943,736935C,1995-12-04,09:35 PM,TENNESSEE,Auto,40,Dark,Clear,1,8
NS,86946,915971S,1995-12-05,03:15 AM,GEORGIA,Truck-trailer,60,Dark,Cloudy,2,15
NS,86956,726719G,1995-12-05,11:20 AM,ALABAMA,Truck-trailer,60,Day,Clear,2,52
NS,86968,722123F,1995-12-07,08:05 AM,NORTH CAROLINA,Truck,32,Day,Rain,3,45
NS,86990,720811L,1995-12-08,04:05 PM,SOUTH CAROLINA,Auto,55,Day,Cloudy,1,2
NS,86999,727011Y,1995-12-09,08:11 AM,ALABAMA,Truck,30,Day,Cloudy,2,45
NS,87000,732178V,1995-12-09,05:15 PM,TENNESSEE,Auto,28,Dark,Cloudy,4,34
NS,87008,729048V,1995-12-10,02:00 PM,GEORGIA,Auto,40,Day,Clear,2,22
NS,87009,716736V,1995-12-08,11:50 PM,SOUTH CAROLINA,Auto,40,Dark,Rain,1,5
NS,87011,724920D,1995-12-10,01:46 PM,INDIANA,Truck,20,Day,Cloudy,2,20
NS,87018,718359R,1995-12-11,12:55 PM,GEORGIA,Other,50,Day,Clear,2,81
NS,87021,735445G,1995-12-12,04:10 AM,NORTH CAROLINA,Truck-trailer,20,Dark,Clear,5,80
NS,87027,726973J,1995-12-10,12:35 AM,ALABAMA,Auto,30,Dark,Clear,2,97
NS,87040,726071E,1995-12-13,03:50 PM,ALABAMA,Auto,50,Day,Clear,2,0
NS,87047,724995C,1995-12-14,06:45 AM,INDIANA,Truck,55,Dawn,Cloudy,3,92
NS,87051,719730P,1995-12-14,10:55 PM,GEORGIA,Auto,45,Dark,Cloudy,3,59
NS,87053,716327D,1995-12-15,04:10 AM,SOUTH CAROLINA,Auto,40,Dark,Fog,2,27
NS,87057,713288E,1995-12-15,08:20 AM,FLORIDA,Truck-trailer,60,Day,Clear,1,154
NS,87061,714764S,1995-12-15,10:38 AM,VIRGINIA,Truck,40,Day,Cloudy,3,78
NS,87070,715620R,1995-12-17,02:40 AM,SOUTH CAROLINA,Auto,45,Dark,Clear,2,72
NS,87072,850993H,1995-12-17,01:30 PM,KENTUCKY,Auto,48,Day,Cloudy,1,9
NS,87095,713559H,1995-12-19,08:00 PM,FLORIDA,Auto,62,Dark,Cloudy,1,3
NS,87105,730928W,1995-12-20,09:20 PM,TENNESSEE,Auto,39,Dark,Clear,3,60
NS,87116,715788J,1995-12-21,09:10 AM,SOUTH CAROLINA,Auto,35,Day,Clear,3,71
NS,87136,724669Y,1995-12-22,05:40 PM,ILLINOIS,Auto,35,Day,Cloudy,3,96
NS,87141,731837U,1995-12-24,12:40 AM,ALABAMA,Auto,30,Dark,Cloudy,4,73
NS,87144,732161S,1995-12-24,10:10 AM,TENNESSEE,Auto,35,Day,Clear,3,101
NS,87145,466360L,1995-12-24,10:15 AM,NORTH CAROLINA,Auto,30,Day,Clear,2,58
NS,87150,718276C,1995-12-26,01:00 PM,GEORGIA,Truck,48,Day,Clear,1,0
NS,87151,727713U,1995-12-26,05:15 PM,ALABAMA,Auto,40,Dusk,Clear,2,42
NS,87158,715881R,1995-12-28,08:40 AM,SOUTH CAROLINA,Auto,21,Day,Rain,3,48
NS,87172,717668A,1995-12-29,08:30 AM,GEORGIA,Auto,40,Day,Clear,2,6
NS,87187,725321L,1995-12-31,01:55 PM,ALABAMA,Truck-trailer,45,Day,Rain,4,72
NW,86973,479357R,1995-12-06,11:59 PM,ILLINOIS,Auto,19,Dark,Cloudy,2,88
NW,86975,525198M,1995-12-07,08:50 AM,OHIO,Auto,30,Day,Cloudy,2,84
NW,86981,471716C,1995-12-08,04:50 AM,PENNSYLVANIA,Auto,17,Dark,Clear,3,61
NW,86997,481358X,1995-12-08,04:30 PM,OHIO,Other,20,Day,Cloudy,3,35
NW,86998,478704G,1995-12-09,12:10 AM,INDIANA,Auto,14,Dark,Snow,2,100
NW,87006,472449E,1995-12-10,02:20 AM,OHIO,Auto,0,Dark,Cloudy,2,60
NW,87015,483514N,1995-12-11,11:30 AM,MISSOURI,Truck-trailer,35,Day,Clear,2,16
NW,87022,477998R,1995-12-12,06:15 AM,INDIANA,Auto,18,Dark,Snow,2,41
NW,87031,481557A,1995-12-12,07:30 PM,OHIO,Auto,21,Dark,Cloudy,2,28
NW,87041,468462L,1995-12-13,06:15 PM,VIRGINIA,Auto,35,Dark,Cloudy,2,17
NW,87046,474987T,1995-12-14,07:15 AM,ILLINOIS,Auto,40,Day,Cloudy,2,81
NW,87063,915969R,1995-12-16,01:15 AM,OHIO,Truck-trailer,31,Dark,Clear,1,7
NW,87064,478650D,1995-12-16,02:15 AM,INDIANA,Auto,25,Dark,Clear,3,36
NW,87069,481386B,1995-12-17,06:11 AM,OHIO,Auto,28,Dark,Clear,3,92
NW,87078,483908D,1995-12-19,05:25 AM,MISSOURI,Other,33,Dark,Snow,2,74
NW,87096,851535X,1995-12-20,12:20 AM,OHIO,Auto,18,Dark,Snow,3,22
NW,87107,479176L,1995-12-20,09:25 AM,ILLINOIS,Auto,30,Day,Rain,2,71
NW,87112,483539J,1995-12-20,08:15 PM,MISSOURI,Truck,27,Dark,Clear,2,83
NW,87117,484308E,1995-12-21,12:05 PM,INDIANA,Truck,26,Day,Clear,2,68
NW,87120,527859K,1995-12-21,03:15 PM,INDIANA,Truck,27,Day,Cloudy,1,27
NW,87122,879204S,1995-12-21,03:00 PM,INDIANA,Auto,30,Day,Cloudy,2,62
NW,87128,479370E,1995-12-22,11:11 AM,ILLINOIS,Truck-trailer,23,Day,Snow,2,3
NW,87148,468008A,1995-12-26,12:10 PM,VIRGINIA,Auto,35,Day,Clear,5,0
NW,87180,478695K,1995-12-30,04:30 AM,INDIANA,Truck,27,Dark,Cloudy,1,54
NW,87184,474731P,1995-12-30,10:25 AM,INDIANA,Auto,24,Day,Clear,2,17
NW,87186,468037K,1995-12-31,03:40 AM,VIRGINIA,Auto,39,Dark,Clear,2,68
NW,87442,467652L,1995-12-05,02:15 PM,VIRGINIA,Truck-trailer,40,Day,Clear,1,9
NYSW,120795GC,857145F,1995-12-07,03:45 PM,NEW JERSEY,Auto,45,Day,Clear,0,1
PNR,603,016964A,1995-12-23,11:40 PM,TEXAS,Truck,30,Dark,Clear,2,12
PTRA,9512036,869787D,1995-12-18,11:45 PM,TEXAS,Auto,55,Dark,Rain,2,0
PTRA,9512037,869799X,1995-12-19,05:38 AM,TEXAS,Auto,41,Dark,Cloudy,1,39
RBMN,R12089501,591344T,1995-12-08,08:30 AM,PENNSYLVANIA,Truck-trailer,40,Day,Clear,1,1
RVSC,RVSC9518,448793U,1995-12-15,03:20 AM,TEXAS,Auto,70,Dark,Cloudy,2,3
SEKR,SEK121,423199L,1995-12-11,10:30 AM,KANSAS,Auto,30,Day,Clear,5,15
SEPA,123195R003,593137F,1995-12-31,11:13 PM,PENNSYLVANIA,Auto,34,Dark,Sleet,2,0
SOO,9512G0824,386538L,1995-12-18,12:15 PM,WISCONSIN,Auto,30,Day,Cloudy,1,7
SOO,9512G0825,390625W,1995-12-18,10:12 PM,WISCONSIN,Auto,22,Dark,Clear,4,90
SOO,9512G0830,375779U,1995-12-29,01:30 AM,IOWA,Auto,11,Dark,Clear,2,103
SOO,9512H0818,379566X,1995-12-01,04:15 PM,MINNESOTA,Auto,25,Dusk,Clear,2,58
SOO,9512H0819,379564J,1995-12-07,02:00 PM,MINNESOTA,Truck-trailer,22,Day,Clear,2,46
SOO,9512H0820,379638Y,1995-12-09,07:05 PM,MINNESOTA,Truck,0,Dark,Clear,1,3
SOO,9512H0821,075119E,1995-12-12,01:45 PM,MINNESOTA,Truck,8,Day,Cloudy,2,0
SOO,9512H0822,380017A,1995-12-13,09:00 PM,IOWA,Auto,30,Dark,Cloudy,2,82
SOO,9512H0823,380788D,1995-12-13,05:30 PM,MINNESOTA,Truck,20,Dusk,Snow,1,0
SOO,9512H0826,379662A,1995-12-19,07:35 AM,MINNESOTA,Auto,25,Day,Cloudy,1,17
SOO,9512H0827,385740T,1995-12-22,02:30 PM,IOWA,Truck-trailer,30,Day,Clear,2,14
SOO,9512H0828,689542P,1995-12-27,06:55 PM,MINNESOTA,Other,18,Dark,Clear,2,56
SOO,9512H0829,380358T,1995-12-28,01:55 PM,MINNESOTA,Truck,26,Day,Clear,2,0
SP,B2025,749373W,1995-12-26,10:30 PM,CALIFORNIA,Truck,45,Dark,Clear,3,53
SP,C1655,759688C,1995-12-08,12:15 PM,OREGON,Auto,45,Day,Clear,1,1
SP,E3435,761167L,1995-12-01,04:55 PM,CALIFORNIA,Auto,75,Dusk,Clear,2,20
SP,E3695,747663X,1995-12-26,06:00 PM,CALIFORNIA,Auto,68,Dark,Clear,1,0
SP,E3765,747682C,1995-12-29,09:30 PM,CALIFORNIA,Truck-trailer,68,Day,Clear,5,29
SP,F2045,741814P,1995-12-01,03:25 PM,ARIZONA,Other,70,Day,Cloudy,1,100
SP,G1605,427694N,1995-12-04,02:00 PM,TEXAS,Other,78,Day,Clear,1,7
SP,G1695,758594X,1995-12-18,03:00 AM,TEXAS,Truck,70,Dark,Cloudy,4,77
CSX,129505004,846059D,1995-12-04,04:00 PM,NORTH CAROLINA,Truck,61,Day,Clear,3,125
CSX,129505012,721421C,1995-12-01,07:45 PM,SOUTH CAROLINA,Auto,50,Dark,Clear,2,3
CSX,129505013,628795F,1995-12-02,11:05 PM,NORTH CAROLINA,Auto,45,Dark,Clear,3,44
CSX,129505014,642112W,1995-12-04,09:04 PM,NORTH CAROLINA,Auto,50,Dark,Clear,1,36
CSX,129505015,632264R,1995-12-05,10:20 AM,SOUTH CAROLINA,Other,65,Day,Clear,2,10
CSX,129505019,632018F,1995-12-14,09:20 AM,SOUTH CAROLINA,Auto,60,Day,Cloudy,2,9
CSX,129505026,633268W,1995-12-07,07:23 AM,SOUTH CAROLINA,Truck-trailer,55,Day,Rain,2,106
CSX,129506031,622626X,1995-12-29,03:30 AM,FLORIDA,Auto,35,Dark,Clear,3,91
CSX,129506034,625945B,1995-12-28,04:00 PM,FLORIDA,Truck-trailer,50,Day,Clear,1,2
CSX,129506035,622490M,1995-12-11,03:55 PM,FLORIDA,Truck,55,Day,Clear,1,8
CSX,129507003,154182P,1995-12-04,10:40 AM,INDIANA,Other,55,Day,Clear,5,49
CSX,129507026,345594F,1995-12-17,09:00 PM,KENTUCKY,Auto,38,Dark,Fog,3,77
CSX,129507034,152596J,1995-12-21,12:40 AM,INDIANA,Auto,26,Dark,Cloudy,2,7
CSX,129507037,152588S,1995-12-21,12:40 PM,INDIANA,Auto,25,Day,Cloudy,2,15
CSX,129507041,343586G,1995-12-22,05:00 PM,KENTUCKY,Auto,38,Day,Cloudy,4,80
CSX,129508020,340193N,1995-12-27,07:35 AM,MISSISSIPPI,Truck,48,Day,Clear,5,127
CSX,129508021,339650W,1995-12-29,10:50 AM,FLORIDA,Truck-trailer,50,Day,Clear,2,52
CSX,129508022,340177E,1995-12-22,07:25 PM,MISSISSIPPI,Auto,32,Dark,Clear,4,99
CSX,129521014,349340E,1995-12-11,08:00 AM,TENNESSEE,Auto,20,Day,Clear,2,31
CSX,129521016,345331S,1995-12-22,02:55 PM,KENTUCKY,Auto,33,Day,Clear,3,64
CSX,129521019,348547H,1995-12-15,09:30 PM,TENNESSEE,Auto,40,Dark,Cloudy,2,10
CSX,129521020,155632M,1995-12-27,04:00 AM,INDIANA,Auto,25,Dark,Snow,2,113
CSX,129522010,140831V,1995-12-14,10:40 AM,MARYLAND,Truck,35,Day,Rain,1,6
CSX,129523010,234595F,1995-12-15,05:40 PM,MICHIGAN,Auto,39,Dusk,Clear,2,86
CSX,129523027,236050H,1995-12-26,11:30 AM,MICHIGAN,Auto,30,Day,Snow,1,0
CSX,129523028,232069L,1995-12-28,10:10 AM,INDIANA,Auto,36,Day,Snow,3,94
CSX,129524001,584681S,1995-12-02,05:28 PM,PENNSYLVANIA,Auto,48,Dark,Cloudy,2,45
CSX,129524007,142493G,1995-12-17,09:05 AM,OHIO,Auto,28,Day,Clear,1,10
CSX,129524008,142435L,1995-12-19,07:30 PM,OHIO,Auto,15,Dark,Snow,1,1
CSX,129527002,224551D,1995-12-02,03:35 AM,VIRGINIA,Auto,38,Dark,Clear,3,146
CSX,129527007,228803R,1995-12-04,01:20 AM,OHIO,Truck,40,Dark,Clear,2,65
CSX,129527019,228060T,1995-12-23,07:45 PM,KENTUCKY,Truck,30,Dark,Snow,2,0
DH,951212,249417N,1995-12-26,01:25 PM,NEW YORK,Auto,27,Day,Clear,2,7
DH,951215,362848M,1995-12-23,03:15 PM,NEW JERSEY,Truck,15,Day,Cloudy,2,7
DRGW,T2875,253482B,1995-12-07,07:40 AM,COLORADO,Auto,20,Day,Clear,5,13
DRGW,T2955,254405E,1995-12-13,11:19 AM,UTAH,Auto,45,Day,Clear,2,62
EIRR,HG100,819003M,1995-12-20,11:05 AM,IDAHO,Truck-trailer,40,Day,Clear,2,17
ESHR,9504,530779V,1995-12-28,08:25 AM,VIRGINIA,Auto,35,Day,Clear,0,2
FEC,65310DE5,272378H,1995-12-18,06:10 AM,FLORIDA,Auto,65,Dark,Clear,1,67
FSR,120695,434462R,1995-12-06,06:30 PM,ARKANSAS,Auto,35,Dark,Cloudy,1,10
FSR,122995,434553W,1995-12-29,11:30 AM,ARKANSAS,Truck-trailer,32,Day,Clear,1,20
FWWR,95121701,672931U,1995-12-17,04:50 PM,TEXAS,Auto,60,Dusk,Rain,1,6
GMRC,129501,859874E,1995-12-20,04:05 PM,VERMONT,Truck,21,Dusk,Cloudy,2,10
GNRR,A9501,340879A,1995-12-20,11:40 AM,GEORGIA,Auto,55,Day,Clear,1,12
GSF,87178,723716B,1995-12-30,08:55 AM,GEORGIA,Truck-trailer,50,Day,Clear,3,55
GTW,XA106PI,284136W,1995-12-07,03:00 PM,MICHIGAN,Truck,31,Day,Clear,2,40
GTW,XA107PI,258594S,1995-12-19,01:30 PM,OHIO,Auto,28,Day,Snow,3,43
GTW,XA108PD,284075H,1995-12-16,12:15 PM,MICHIGAN,Auto,30,Day,Clear,1,3
GTW,XA109PI,283201W,1995-12-13,02:50 PM,INDIANA,Auto,23,Day,Rain,7,0
GTW,XA110PD,258750B,1995-12-13,09:30 PM,OHIO,Auto,35,Dark,Rain,2,52
GTW,XA111PD,284251D,1995-12-14,06:35 PM,MICHIGAN,Auto,40,Dark,Clear,4,0
GTW,XA112PI,284306N,1995-12-30,01:05 AM,MICHIGAN,Auto,30,Dark,Clear,1,2
GTW,XA113PD,283188K,1995-12-30,11:05 PM,ILLINOIS,Truck,24,Dark,Snow,2,83
GTW,XA114PD,258306V,1995-12-31,06:00 AM,MICHIGAN,Auto,20,Dark,Snow,2,65
GTW,XA116PD,283131J,1995-12-05,06:30 AM,ILLINOIS,Auto,15,Dark,Rain,2,35
GTW,XA117PD,284627V,1995-12-09,02:35 AM,MICHIGAN,Other,12,Dark,Snow,3,44
GWWR,G95513,334291R,1995-12-10,02:45 AM,KANSAS,Auto,34,Dark,Clear,2,11
IC,9500542,301813U,1995-12-01,11:10 AM,LOUISIANA,Auto,60,Day,Clear,2,47
IC,9500555,908145Y,1995-12-05,05:40 PM,MISSISSIPPI,Auto,70,Dark,Clear,2,152
IC,9500569,300578V,1995-12-16,03:05 PM,MISSISSIPPI,Auto,60,Day,Clear,2,29
IC,9500574,305607V,1995-12-17,09:00 PM,MISSISSIPPI,Auto,60,Dark,Rain,4,109
IC,9500575,300882Y,1995-12-20,12:01 PM,MISSISSIPPI,Truck,40,Day,Clear,3,142
IC,9500576,303233K,1995-12-12,07:05 AM,LOUISIANA,Truck,60,Day,Clear,2,72
IC,9500579,301925T,1995-12-25,09:00 PM,MISSISSIPPI,Auto,30,Dark,Clear,4,20
IC,9500581,297395V,1995-12-28,12:12 PM,TENNESSEE,Auto,60,Day,Clear,2,109
IC,9512239,291376V,1995-12-23,01:00 AM,ILLINOIS,Truck,18,Dark,Clear,4,65
IC,9600019,303165L,1995-12-29,09:25 PM,LOUISIANA,Auto,32,Dark,Clear,1,0
IHB,129508,326991C,1995-12-08,12:01 AM,INDIANA,Auto,20,Dark,Clear,2,0
IHB,129535,478754K,1995-12-18,11:34 PM,ILLINOIS,Auto,32,Dark,Clear,2,0
IHB,129543,326879R,1995-12-19,10:58 PM,INDIANA,Auto,30,Dark,Cloudy,2,1
KCS,110887,302517L,1995-12-07,01:00 PM,LOUISIANA,Truck-trailer,48,Day,Cloudy,4,30
KCS,123163,305943E,1995-12-03,10:50 PM,MISSISSIPPI,Auto,60,Dark,Cloudy,4,13
KCS,123234,305900L,1995-12-19,06:30 PM,MISSISSIPPI,Auto,35,Dark,Cloudy,2,11
KCS,123753,329409T,1995-12-09,06:00 PM,LOUISIANA,Auto,40,Dark,Clear,1,14
KCS,126156,335509L,1995-12-10,02:35 AM,LOUISIANA,Auto,50,Dark,Clear,1,0
KCS,127622,331661G,1995-12-18,03:40 AM,TEXAS,Truck,50,Dark,Fog,2,12
KCS,129522,330355L,1995-12-22,05:25 PM,ARKANSAS,Truck,35,Day,Cloudy,1,80
KCS,133670,334762D,1995-12-27,10:15 PM,LOUISIANA,Auto,50,Dark,Clear,3,53
KCS,148004,335787C,1995-12-10,01:45 AM,LOUISIANA,Auto,50,Dark,Clear,2,71
KCS,150750,335459K,1995-12-10,12:45 AM,LOUISIANA,Auto,30,Dark,Clear,2,25
KCS,152955,330145W,1995-12-14,07:28 PM,MISSOURI,Auto,45,Dark,Cloudy,3,111
KCS,155405,302701Y,1995-12-16,03:15 AM,MISSISSIPPI,Truck-trailer,60,Dark,Rain,2,10
KCS,158604,329112M,1995-12-26,12:25 AM,LOUISIANA,Truck-trailer,40,Dark,Clear,3,100
